"id","genre","artist_name","energy","mood_vec","track_name","valence"
"1HOMkjp0nHMaTnfAkslCQj","pop-film","The Knack","0.7","[{""N"":""0.897""},{""N"":""0.7""}]","My Sharona","0.897"
"3fUUaeX5KfxS8W4DAFvJTE","metalcore","Bury Tomorrow","0.81","[{""N"":""0.261""},{""N"":""0.81""}]","Lionheart","0.261"
"1dfsWfK3OmaUXC0PYcYYfM","sertanejo","Roberta Miranda","0.664","[{""N"":""0.345""},{""N"":""0.664""}]","Senhora Saudade","0.345"
"4GhbRPmkVfAZmSQZqdifrn","soul","Musiq Soulchild","0.752","[{""N"":""0.728""},{""N"":""0.752""}]","ifuleave (feat. Mary J. Blige)","0.728"
"0XsbCr34semDxq0ZX84BCh","jazz","Billie Holiday","0.134","[{""N"":""0.618""},{""N"":""0.134""}]","Easy Living","0.618"
"44NFd0LGevT1cxH8BoPZSP","dancehall","Richie Spice","0.706","[{""N"":""0.83""},{""N"":""0.706""}]","Youth Dem Cold","0.83"
"2OXK1ShksXD51tOLsE0E7s","club","Sub Focus","0.868","[{""N"":""0.514""},{""N"":""0.868""}]","Tidal Wave","0.514"
"13q6Ri0Pk48UaN6f65gw1K","minimal-techno","Various Artists","0.626","[{""N"":""0.16""},{""N"":""0.626""}]","Hidden Source","0.16"
"2gCf9PqIvpKbxwfJMBWwbn","psych-rock","Pink Floyd","0.265","[{""N"":""0.207""},{""N"":""0.265""}]","Brain Damage - 2011 Remastered Version","0.207"
"3QDbZBqR93chaaMuNScmrc","techno","Various Artists","0.993","[{""N"":""0.299""},{""N"":""0.993""}]","Confusion - Pump Panel Reconstruction Mix","0.299"
"3jBCwLVmmfKUH8321N4bdd","psych-rock","The West Coast Pop Art Experimental Band","0.585","[{""N"":""0.655""},{""N"":""0.585""}]","Shifting Sands","0.655"
"0ccVVZqPGcLThFL0NvfC0l","comedy","Gary Gulman","0.878","[{""N"":""0.493""},{""N"":""0.878""}]","The Hierarchy Of Cookies","0.493"
"28HYEk15m11XioJb9IoYju","opera","Wolfgang Amadeus Mozart","0.0302","[{""N"":""0.172""},{""N"":""0.0302""}]","""Le Nozze di Figaro, Act 1: Tutto ancor non ho perso""","0.172"
"5sra5UY6sD658OabHL3QtI","rainy-day","Alicia Keys","0.368","[{""N"":""0.142""},{""N"":""0.368""}]","Empire State of Mind (Part II) Broken Down","0.142"
"1YWzpaelAbdO2YecUjIx8X","alt-rock","The Coral","0.579","[{""N"":""0.542""},{""N"":""0.579""}]","You Closed The Door","0.542"
"4gehZ6WYqLOXZpmMEq3Em9","piano","Billy Joel","0.875","[{""N"":""0.766""},{""N"":""0.875""}]","Only the Good Die Young","0.766"
"7LwGBxB0h0CVmkOZxYKn0g","sleep","Andrew Belle","0.42","[{""N"":""0.196""},{""N"":""0.42""}]","In My Veins - Feat. Erin Mccarley","0.196"
"34M02dzGv4LoiHoE4stmp9","death-metal","Dying Fetus","0.973","[{""N"":""0.308""},{""N"":""0.973""}]","Second Skin","0.308"
"1kos8cl94lWNrPLQxiOkbG","grindcore","Nasum","0.987","[{""N"":""0.624""},{""N"":""0.987""}]","Circle of Defeat","0.624"
"24NwBd5vZ2CK8VOQVnqdxr","pop-film","Aerosmith","0.76","[{""N"":""0.491""},{""N"":""0.76""}]","Sweet Emotion","0.491"
"6cy4WXysFe2Cnr7yB7XwWh","goth","Imperia","0.752","[{""N"":""0.366""},{""N"":""0.752""}]","Braveheart","0.366"
"3KLaT2SrfV7GUgk3vEsQMU","j-rock","REBECCA","0.988","[{""N"":""0.731""},{""N"":""0.988""}]","Raspberry Dream (remixed edition)","0.731"
"1UKd207NfxFvKpOiuguKhe","indie","Mura Masa","0.611","[{""N"":""0.65""},{""N"":""0.611""}]","Nuggets (feat. Bonzai)","0.65"
"0b6wdul3A5sQNpIOv03OxP","dance","Duke Dumont","0.718","[{""N"":""0.557""},{""N"":""0.718""}]","Ocean Drive","0.557"
"55z8YmB6aRSQuoC0e5iZ1c","death-metal","Decapitated","0.981","[{""N"":""0.117""},{""N"":""0.981""}]","Babylon's Pride","0.117"
"0BDxxYTN97B3gsAr3gLljo","trip-hop","Nicolas Repac","0.465","[{""N"":""0.281""},{""N"":""0.465""}]","Drum Rain","0.281"
"7a9wmrYMkvjS1eEGzQPaLp","indie","Glass Animals","0.548","[{""N"":""0.291""},{""N"":""0.548""}]","Agnes - Radio Edit","0.291"
"29YIXEiizT7iZ9UdZYPNik","power-pop","Rivers Cuomo","0.647","[{""N"":""0.386""},{""N"":""0.647""}]","I Was Made For You","0.386"
"7bN9jMenvZcAORZRHjoLwM","j-rock","UVERworld","0.966","[{""N"":""0.322""},{""N"":""0.966""}]","THE OVER","0.322"
"0hbuIDckrlhOpbuXOwYLNu","ska","Big D and the Kids Table","0.956","[{""N"":""0.676""},{""N"":""0.956""}]","""You Lost, You're Crazy""","0.676"
"4HEFKRGM0Z3c24PtBkUYtc","edm","Various Artists","0.891","[{""N"":""0.365""},{""N"":""0.891""}]","Disconnected","0.365"
"5v3utF8InHZKd8JZJK5rCx","guitar","The Byrds","0.768","[{""N"":""0.37""},{""N"":""0.768""}]","Eight Miles High","0.37"
"6ClLyuQfyPRSXshNad7yYk","cantopop","Shirley Kwan","0.963","[{""N"":""0.388""},{""N"":""0.963""}]","熱力節拍Wou Bom Ba","0.388"
"3c7JXNUeBsIzynGB9mhP4Q","indian","Various Artists","0.576","[{""N"":""0.76""},{""N"":""0.576""}]","Pyar Diwana Hota Hai","0.76"
"2xIZ74gMY794yuZir9zwgc","latino","Los Fabulosos Cadillacs","0.439","[{""N"":""0.816""},{""N"":""0.439""}]","Siguiendo La Luna","0.816"
"0g3R4xQl1dcEYEKcP17Kxd","k-pop","Tablo","0.771","[{""N"":""0.56""},{""N"":""0.771""}]","Tomorrow (feat. Taeyang of BIGBANG)","0.56"
"3Qrlp1zHrsWrPGDiSxdWiR","electro","Dimitri Vegas & Like Mike","0.994","[{""N"":""0.211""},{""N"":""0.994""}]","Madness (feat. Lil Jon)","0.211"
"3evUIDZtyOy4ZDUGAGsIs8","k-pop","Park Hyun-Bin","0.919","[{""N"":""0.84""},{""N"":""0.919""}]","샤방샤방 (MR)","0.84"
"3kwxyvTILW1ZHZVBsTfA9k","j-idol","なすめろ feat. ミオヤマザキ","0.966","[{""N"":""0.372""},{""N"":""0.966""}]","アイドル","0.372"
"0WeqauIUZSjsupDGXsXWsP","indie","Kings of Convenience","0.393","[{""N"":""0.194""},{""N"":""0.393""}]","Homesick","0.194"
"3czT4fZGk8us5RpAU3X3KM","indian","Adnan Sami","0.476","[{""N"":""0.78""},{""N"":""0.476""}]","Bheegi Bheegi Raton Mein","0.78"
"1KFXkcP9NjhLKbCyz3oUMt","drum-and-bass","Various Artists","0.761","[{""N"":""0.304""},{""N"":""0.761""}]","System Error","0.304"
"0U0ldCRmgCqhVvD6ksG63j","club","Kavinsky","0.874","[{""N"":""0.361""},{""N"":""0.874""}]","Nightcall","0.361"
"5nfWH9Vn6PIaUnf2a9VthM","jazz","Art Tatum","0.0992","[{""N"":""0.21""},{""N"":""0.0992""}]","Smoke Gets In Your Eyes","0.21"
"0QR1pHhLZMKfvHM1cwycr7","show-tunes","Various Artists","0.793","[{""N"":""0.572""},{""N"":""0.793""}]","(It's) Hairspray","0.572"
"7aCZfs36tXkWVFItKHNGcE","techno","Martin Garrix","0.902","[{""N"":""0.23""},{""N"":""0.902""}]","Wizard","0.23"
"4IlX36JlEzp74uYRAsP3AG","ska","The Specials","0.552","[{""N"":""0.658""},{""N"":""0.552""}]","Blank Expression - 2002 Remastered Version","0.658"
"2d8D7uk3tbAThjRkdfrx9c","groove","Desireless","0.913","[{""N"":""0.838""},{""N"":""0.913""}]","Voyage voyage","0.838"
"5dKjrBLRbu2knbRC3K4OG5","edm","Ianick","0.776","[{""N"":""0.283""},{""N"":""0.776""}]","Across the Pond","0.283"
"75ZvA4QfFiZvzhj2xkaWAh","hip-hop","Post Malone","0.538","[{""N"":""0.291""},{""N"":""0.538""}]","I Fall Apart","0.291"
"1AmCybOUsgbsjIhGjRcwrH","hardcore","Agnostic Front","0.996","[{""N"":""0.327""},{""N"":""0.996""}]","Price You Pay","0.327"
"5lA6mFOvaiienokVbTZEQx","road-trip","Lou Bega","0.802","[{""N"":""0.901""},{""N"":""0.802""}]","Mambo No. 5 (A Little Bit of...)","0.901"
"6BgRoiuxdxz6BMXtFYuf7w","new-age","Enya","0.129","[{""N"":""0.079""},{""N"":""0.129""}]","Song of the Sandman (Lullaby)","0.079"
"13VarlUho0ICaGMiTd7Zao","k-pop","Girls' Generation","0.561","[{""N"":""0.616""},{""N"":""0.561""}]","The Boys - A Cappella","0.616"
"73CMWrPW9B2BYhx3OgRmhl","new-age","Enya","0.049","[{""N"":""0.0811""},{""N"":""0.049""}]","On Your Shore","0.0811"
"39BYRAiJhO6fWPJTDYhMxm","british","The Libertines","0.582","[{""N"":""0.45""},{""N"":""0.582""}]","What Katie Did","0.45"
"6P7iBA3P559PvdriZvEWBY","chicago-house","Tyree","0.924","[{""N"":""0.895""},{""N"":""0.924""}]","Acid Over - Piano Mix","0.895"
"2OoS1aZFAFscH1cUiKlazH","heavy-metal","Sepultura","0.953","[{""N"":""0.232""},{""N"":""0.953""}]","Refuse / Resist","0.232"
"6mdDNg8CqOq0FXpfbWAbDQ","holidays","Various Artists","0.128","[{""N"":""0.13""},{""N"":""0.128""}]","White Christmas","0.13"
"0QYBSRi2hKfkNFVwRJX3iz","indie","Alex Cameron","0.73","[{""N"":""0.362""},{""N"":""0.73""}]","Stranger's Kiss (Duet with Angel Olsen)","0.362"
"7iXAv6X5bPOskpX8EPFBhG","sertanejo","João Bosco & Vinicius","0.701","[{""N"":""0.645""},{""N"":""0.701""}]","Meu dia de sorte","0.645"
"5zOnoB8FdZudDcPX4O8WqF","indie","Sampha","0.199","[{""N"":""0.178""},{""N"":""0.199""}]","(No One Knows Me) Like the Piano","0.178"
"1e2QfaBYonFkEDm83JCb4B","soundtracks","Styx","0.672","[{""N"":""0.383""},{""N"":""0.672""}]","Lady - 1973 Album Version","0.383"
"2KYrdIZEBIJru1LA9P6VUE","heavy-metal","Periphery","0.964","[{""N"":""0.39""},{""N"":""0.964""}]","22 Faces","0.39"
"0gM8Oo7EQpawzAJ5hAR2QC","breakbeat","Paul van Dyk","0.976","[{""N"":""0.737""},{""N"":""0.976""}]","We Are Alive","0.737"
"7z4cco7tnaLJHT2yiXtAl1","hardstyle","Wasted Penguinz","0.703","[{""N"":""0.367""},{""N"":""0.703""}]","Melancholia - Original Mix","0.367"
"2eDjwnjzODPYouW3en1eTw","metalcore","The Amity Affliction","0.943","[{""N"":""0.402""},{""N"":""0.943""}]","Pittsburgh (No Intro)","0.402"
"3TPucnH2T71lgcmhsTZVMT","classical","Bohuslav Martinů","0.246","[{""N"":""0.239""},{""N"":""0.246""}]","""String Quartet No. 6, H. 312: Adagio moderato""","0.239"
"5sMUtBLKUtQZuKo3sbGRqS","salsa","Various Artists","0.851","[{""N"":""0.809""},{""N"":""0.851""}]","Pegame Tu Vicio","0.809"
"7jnOo6ljCIBxENTC3oFjPb","forro","Various Artists","0.899","[{""N"":""0.819""},{""N"":""0.899""}]","Chupa Que É de Uva (Ao Vivo)","0.819"
"5XrR89KpSVVUw7PGI1mvq3","bluegrass","Steve Martin","0.482","[{""N"":""0.922""},{""N"":""0.482""}]","Yellow-Backed Fly","0.922"
"6NPVjNh8Jhru9xOmyQigds","afrobeat","Various Artists","0.757","[{""N"":""0.962""},{""N"":""0.757""}]","Happy","0.962"
"32RxZnEk5KyWUTZR4azxbD","disney","Various Artists","0.275","[{""N"":""0.148""},{""N"":""0.275""}]","Can You Feel the Love Tonight","0.148"
"3si1puqOHdvGAFZ7Z4VU27","turkish","Şebnem Ferah","0.515","[{""N"":""0.346""},{""N"":""0.515""}]","Hoşçakal","0.346"
